perm_auc
0.5096604166316956
0.49817870511809037
0.4704871893866908
0.523391469289779
0.5276383596595773
0.5058937960336245
0.48666435391126106
0.4969029593943565
0.5275432382678954
0.5220672303075404
0.5353385295724946
0.49986944122710325
0.5085861044432881
0.47249033398799234
0.5193404170793257
0.475368222367702
0.5241011494767391
0.46422969391428254
0.4600704644348577
0.5249264674339792
0.5087558308480538
0.49205270098124243
0.49040579531741635
0.5117791990032771
0.4638175012169943
0.4833630820823005
0.5116132028491654
0.5095932721199201
0.4902836296084916
0.44533410922546934
0.4633512198852202
0.4805579335903476
0.4212795878819078
0.48105871974067294
0.5523372818036507
0.5065027594529214
0.48973248507433453
0.501983560785367
0.49981628515528104
0.5198169566003987
0.5095569021760418
0.49398310569478715
0.5035950290679783
0.538115701184541
0.47013188301187897
0.469116322271275
0.4682331854288949
0.521030220625675
0.5027687785480746
0.478069856404001
0.5259933191210784
0.5126054495231807
0.48133102803842903
0.5204399084596489
0.49097092829152655
0.4676829734574015
0.49011949857970705
0.48815831929826536
0.49626415396982604
0.4718030353049573
0.4575982408137914
0.5119890256025754
0.4876342190813512
0.52215116094726
0.5022857110883566
0.5115199465828105
0.5022651947097585
0.4915649707082067
0.48331179113580547
0.495906982469687
0.48307305509393705
0.4818756446339412
0.5071835301973115
0.49569435818239804
0.5159878543038698
0.5295529108078417
0.4917095179210567
0.500039167631869
0.48622977971004766
0.48879805728545933
0.49362033881866696
0.47445617608275187
0.4931437992975938
0.5096753376343124
0.46919185984702244
0.48042457712946024
0.49255814994488556
0.511071383941644
0.48341437302879564
0.5439684644609695
0.49587061252580866
0.48872624996036607
0.4943654563868419
0.471826349371546
0.4638678596008259
0.49225879732988664
0.5162937348575137
0.5078708288803466
0.5299091497453172
0.49983027359523424
